"시군구별(1)","보험료분위별(1)",2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"울산","3분위",42499,32270,65512,26674,39592,44149,25905,39602,43075,769,39267,1074,15825,19927,21363,44396,33969,69114,28479,41962,47641,28000,41975,46984,479,41182,657,15917,19669,21473,44298,35557,67487,28478,43889,46762,27924,43900,46021,554,43331,741,15820,20559,20725,45448,37592,68416,29407,45980,47415,28931,45974,46786,476,46330,629,16041,22217,21001,47364,38495,70453,29775,48185,47749,29240,48187,47023,535,48081,726,17589,22092,22704,51705,192732,77195,30741,264750,49051,30316,264749,48518,425,264881,533,20964,66184,28144,49272,42524,72505,31127,58833,48084,30655,58821,47525,472,59617,559,18145,14546,24421
"울산","4분위",40133,42944,69713,29087,47363,49758,28613,47365,49080,474,47254,678,11046,31308,19955,43317,44975,72938,31460,50091,52434,30950,50102,51727,510,49446,707,11857,31400,20504,44857,46977,73562,32550,52151,52968,31908,52150,52091,642,52189,877,12307,33292,20594,44978,49396,73393,32605,54626,53005,31868,54618,52001,737,54983,1004,12373,35615,20388,45423,51718,74593,33479,57267,54320,32844,57258,53476,635,57729,844,11944,36163,20273,44207,253247,71280,32756,304111,53034,32194,304081,52293,562,305789,741,11451,105331,18246,46426,56322,73443,34699,66435,54920,33828,66432,53795,871,66546,1125,11727,26400,18523
"울산","5분위",45351,54177,81540,31958,57240,57355,31248,57234,56309,710,57519,1046,13393,46869,24185,46110,56732,82862,33129,60424,59003,32275,60412,57752,854,60895,1251,12981,47309,23859,47090,59030,83522,33995,62254,59380,33098,62261,58088,897,62002,1292,13095,50660,24142,48815,61778,86056,35147,64692,60809,34194,64686,59434,953,64899,1375,13668,54285,25247,48248,64410,84016,34465,67414,59238,33435,67409,57764,1030,67592,1474,13783,56896,24778,50938,313756,87524,37312,358849,63577,35995,359003,61764,1317,354725,1813,13626,189937,23947,53862,69110,90318,39071,77670,64748,37862,77669,63074,1209,77707,1674,14791,46499,25570
"울산","6분위",47904,69235,98027,34332,69748,70111,33029,69748,67786,1303,69746,2325,13572,67936,27916,48345,72548,96478,34445,73606,68658,33081,73600,66264,1364,73759,2394,13900,69927,27820,51165,75311,98771,36811,75767,71319,35470,75737,69073,1341,76552,2246,14354,74144,27452,52442,78574,101566,37807,78550,74240,36495,78534,72081,1312,79001,2159,14635,78638,27326,53116,81194,101983,38399,80914,74607,37079,80884,72493,1320,81768,2114,14717,81923,27376,52656,395034,99324,37248,425521,70872,35767,425425,68602,1481,428400,2270,15408,320684,28452,54821,86735,101262,39059,91660,72219,37481,91664,69872,1578,91565,2347,15762,74530,29043
"울산","7분위",51218,87521,117913,36901,85773,86852,34372,85709,81748,2529,86638,5104,14317,92027,31061,54547,91587,123929,40164,90645,93582,37647,90556,88489,2517,91971,5093,14383,94219,30347,56635,94669,126996,41765,93020,96075,39286,92947,91090,2479,94178,4985,14870,99299,30921,55564,98812,123484,40583,96617,92483,38140,96561,87692,2443,97499,4791,14981,104759,31001,54800,102256,120930,39535,99551,89956,37182,99493,85566,2353,100471,4390,15265,109261,30974,54289,502671,116608,38465,516702,84657,35883,516316,80083,2582,522299,4574,15824,468103,31951,54942,108428,112051,40598,110431,87339,38087,110356,82873,2511,111566,4466,14344,102761,24712
"울산","8분위",55288,112773,146460,39969,108708,110357,35040,108540,97335,4929,109901,13022,15319,123379,36103,57755,118238,152300,42208,115145,116213,37417,114933,103566,4791,116802,12647,15547,126636,36087,59724,121838,153934,44211,117940,118714,39456,117698,106430,4755,119947,12284,15513,132949,35220,59991,126906,152508,43999,122340,116477,39422,122151,104727,4577,123967,11750,15992,139466,36031,58571,130965,149683,42377,125864,113857,38062,125654,103140,4315,127724,10717,16194,144313,35826,56334,650558,137477,40533,653299,104601,36474,652403,94870,4059,661185,9731,15801,643329,32876,58482,137419,138610,42757,138552,106861,38589,138376,96997,4168,140180,9864,15725,134339,31749
"울산","9분위",58508,150281,181513,42804,145279,141788,35015,145097,116989,7789,146097,24799,15704,163914,39725,60183,157254,186771,44277,153411,147131,36997,153188,124459,7280,154548,22672,15906,167951,39640,60067,161907,182832,44099,157083,144225,36619,156970,120929,7480,157641,23296,15968,175228,38607,61302,168392,186661,45071,163306,147564,37503,163330,124230,7568,163187,23334,16231,182515,39097,62988,173855,188081,45983,168536,147922,38297,168552,124554,7686,168455,23368,17005,188240,40159,62955,879637,184266,46295,870799,147503,38494,869835,124350,7801,872009,23153,16660,904030,36763,65886,184859,189005,49506,183486,153721,41687,183256,130967,7819,184709,22754,16380,189009,35284
"울산","10분위",89187,252696,330114,73919,251340,289055,69988,254301,276613,3931,198625,12442,15268,259261,41059,87604,269464,317090,71678,269693,274935,67554,272578,261984,4124,222441,12951,15926,268431,42155,90482,270475,323424,73805,268727,279827,69487,272231,266583,4318,212341,13244,16677,278213,43597,86781,281512,305310,69871,280035,261488,65332,284140,247718,4539,220949,13770,16910,287615,43822,84761,284861,291326,67905,282963,248271,62991,287411,233493,4914,225946,14778,16856,292506,43055,83408,1473108,281487,67012,1445216,241081,61968,1468896,226247,5044,1176615,14834,16396,1599306,40406,80533,315321,265533,64936,311339,228039,59995,316495,213655,4941,248744,14384,15597,331897,37494
"경북","계",1060819,74899,2375252,646584,81050,1573408,589594,77359,1404898,56990,119225,168510,414235,65298,801844,1094725,79757,2432321,679213,87269,1637225,610576,82535,1435962,68637,129383,201263,415512,67478,795096,1111943,82748,2421729,700246,89411,1650407,631031,84474,1451404,69215,134418,199003,411697,71415,771322,1128642,86501,2421791,715857,93200,1657543,645046,88122,1458111,70811,139456,199432,412785,74883,764248,1152515,89013,2417927,735248,96171,1661519,663826,91005,1465492,71422,144182,196027,417267,76400,756408,1179573,1898701,2406493,748262,2275414,1645289,675636,2071693,1453852,72626,3478688,191437,431311,1404199,761204,1214488,94620,2407349,769752,107897,1643743,695142,102912,1454113,74610,154349,189630,444736,71639,763606
"경북","1분위",132445,15121,205731,69729,23789,135566,68915,23751,134241,814,27048,1325,62716,5483,70165,136074,15231,208396,71813,24002,136601,71269,23986,135680,544,26119,921,64261,5430,71795,135662,16206,203830,73169,25294,134185,72799,25275,133580,370,28980,605,62493,5566,69645,135229,16867,200288,73346,26333,131073,73023,26314,130528,323,30610,545,61883,5649,69215,140701,17197,204586,76180,26970,132568,75923,26957,132181,257,30770,387,64521,5657,72018,144352,394115,213602,78729,695232,133542,78212,693830,132771,517,734014,771,65623,134562,80060,156338,19733,225269,81889,31361,133212,81553,31342,132695,336,36125,517,74449,6942,92057
"경북","2분위",117974,24719,192857,70250,32522,132653,68698,32523,130240,1552,32459,2413,47724,13234,60204,116737,26162,190973,71858,34440,134638,70305,34434,132211,1553,34732,2427,44879,12907,56335,121131,27816,195055,75180,36588,137798,73622,36586,135364,1558,36691,2434,45951,13465,57257,125366,29546,200684,78467,38853,141790,76666,38838,139073,1801,39491,2717,46899,13975,58894,130284,30657,205451,81500,40792,144518,79594,40776,141719,1906,41435,2799,48784,13725,60933,144481,709803,227602,82900,1109936,143637,81270,1110109,141163,1630,1117422,2474,61581,257755,83965,145624,35753,223530,86122,52230,145093,84083,52213,142136,2039,52949,2957,59502,11904,78437
"경북","3분위",104811,32314,180019,64718,39534,120407,62540,39545,116749,2178,39230,3658,40093,20659,59612,107653,33904,184081,68204,41805,126555,66731,41809,124072,1473,41638,2483,39449,20245,57526,107367,35675,179041,68498,43781,122872,66650,43789,119917,1848,43482,2955,38869,21389,56169,110350,37667,181060,71524,45937,126021,69798,45930,123366,1726,46206,2655,38826,22433,55039,115447,39113,186997,75749,48050,130927,73943,48049,128209,1806,48066,2718,39698,22060,56070,113202,1087870,180940,77292,1267283,131788,75314,1267032,128861,1978,1275429,2927,35910,323617,49152,121208,43452,191584,78672,58715,131861,76485,58698,128751,2187,59302,3110,42536,15224,59723
"경북","4분위",106329,41295,199823,65127,47366,125694,63054,47374,122028,2073,47137,3666,41202,31698,74129,111896,42823,205076,68738,50038,129862,66462,50031,125789,2276,50229,4073,43158,31334,75214,115151,45132,205609,72369,52049,132730,69991,52038,128632,2378,52367,4098,42782,33431,72879,114194,47329,200509,70614,54502,127164,68048,54478,122882,2566,55123,4282,43580,35708,73345,113519,49392,197236,71394,57101,125719,69170,57099,122189,2224,57184,3530,42125,36327,71517,112820,1055778,190294,72432,1456760,124513,69814,1455877,120474,2618,1468791,4039,40388,496231,65781,113392,52898,189054,75235,66367,126282,72489,66350,122304,2746,66822,3978,38157,26341,62772
"경북","5분위",114252,52739,232455,64848,57189,132270,62221,57190,127497,2627,57153,4773,49404,46898,100185,114763,54904,232450,66373,60336,134253,63525,60319,129029,2848,60724,5224,48390,47453,98197,114644,57507,226547,67109,62240,130328,64433,62227,125611,2676,62547,4717,47535,50825,96219,118032,60641,229833,70266,64769,134007,67162,64742,128625,3104,65360,5382,47766,54568,95826,118518,62945,224528,70058,67314,130579,66456,67296,124670,3602,67644,5909,48460,56628,93949,122528,1336346,224626,71947,1713334,130070,67960,1711764,123811,3987,1727102,6259,50581,931974,94556,127722,64408,229855,74091,77440,129732,69227,77439,122130,4864,77463,7602,53631,46405,100123
"경북","6분위",111021,68735,257125,64579,69527,146483,60100,69520,137655,4479,69619,8828,46442,67634,110642,112881,71762,257355,66492,73420,149471,61674,73389,139846,4818,73811,9625,46389,69387,107884,111829,74800,245116,68282,75694,148075,63310,75652,138831,4972,76226,9244,43547,73399,97041,112914,78294,241433,70217,78495,148467,65392,78445,139713,4825,79172,8754,42697,77964,92966,116185,81053,242339,72942,81003,149812,68089,80941,141199,4853,81880,8613,43243,81137,92527,121392,1798313,243204,73509,2042268,146325,68241,2039882,137342,5268,2054060,8983,47883,1521257,96879,122708,84775,239938,74791,91545,144084,68686,91527,134041,6105,91755,10043,47917,74207,95854
"경북","7분위",108156,88190,273547,66752,85941,171142,60164,85934,154514,6588,86006,16628,41404,91816,102405,110922,92041,278418,70132,90890,179730,62200,90807,160320,7932,91536,19410,40790,94022,98688,111748,95511,274070,69727,93487,175695,62426,93402,158825,7301,94215,16870,42021,98871,98375,111729,99548,269603,69231,96622,171866,61788,96557,155248,7443,97160,16618,42498,104316,97737,113889,102782,266121,72001,99443,172715,64458,99383,156546,7543,99952,16169,41888,108523,93406,111872,2376045,249431,73633,2480216,169305,66012,2474672,153827,7621,2502191,15478,38239,2226918,80126,110566,107930,232038,75574,110422,168179,67413,110373,152018,8161,110832,16161,34992,102546,63859
"경북","8분위",98141,113281,275410,63760,108248,188058,54620,108102,159089,9140,109119,28969,34381,122615,87352,103465,118338,288243,68518,114708,201184,56493,114391,163971,12025,116198,37213,34947,125453,87059,107972,122314,293502,73505,117854,210416,61625,117653,174542,11880,118895,35874,34467,131826,83086,108973,127341,291483,74796,122157,210085,62565,122009,173968,12231,122909,36117,34177,138687,81398,109308,131273,285380,75070,125720,206278,62851,125499,171337,12219,126858,34941,34238,143449,79102,109516,3110230,275950,74921,3132849,201153,62929,3116554,168526,11992,3176698,32627,34595,3071685,74797,112591,136902,275684,76862,138262,200167,64918,137919,168366,11944,140124,31801,35729,133976,75517
"경북","9분위",92445,150673,301475,65110,145419,229662,46387,144615,161430,18723,147412,68232,27335,163188,71813,100567,157273,322368,71857,153378,247543,46782,152422,160672,25075,155163,86871,28710,167020,74825,102998,161970,322059,73886,157088,248515,49618,155802,165489,24268,159717,83026,29112,174360,73544,104902,168027,322016,75607,162689,249095,52110,161318,169759,23497,165727,79336,29295,181807,72921,105794,172992,319542,76553,167395,248105,53442,165785,171160,23111,171120,76945,29241,187644,71437,108898,4235808,317711,77733,4206680,245594,54861,4132950,171501,22872,4281398,74093,31165,4307446,72117,112730,184813,319182,80569,183498,247092,58071,181892,175492,22498,187641,71600,32161,188108,72090
"경북","10분위",75245,246080,256810,51711,241980,191473,42895,250842,161455,8816,198863,30018,23534,255088,65337,79767,264175,264961,55228,265143,197388,45135,278039,164372,10093,207477,33016,24539,261995,67573,83441,262413,276900,58521,258185,209793,46557,270658,170613,11964,209649,39180,24920,272343,67107,86953,269781,284882,61789,265648,217975,48494,279349,174949,13295,215675,43026,25164,279927,66907,88870,279268,285747,63801,275497,220298,49900,290178,176282,13901,222795,44016,25069,288866,65449,90512,7076101,283133,65166,6787692,219362,51023,7488490,175576,14143,5472540,43786,25346,7769215,63771,91609,311627,281215,65947,303799,218041,52217,319601,176180,13730,243702,41861,25662,331744,63174
"경남","계",1368484,81829,3101642,886996,85391,2150217,821359,82221,1958765,65637,125067,191452,481488,75266,951425,1419595,86878,3172521,935927,91631,2230722,857500,87105,2005759,78427,141117,224963,483668,77681,941799,1454298,88783,3178499,970345,92267,2254234,891116,88305,2032047,79229,136825,222187,483953,81799,924265,1477960,91987,3181841,985674,95389,2252650,905803,91264,2032417,79871,142167,220233,492286,85177,929191,1501737,93903,3182886,996621,97671,2242533,915799,93248,2024042,80822,147786,218491,505116,86468,940353,1545312,1846105,3175008,1028515,2098878,2241313,945545,1953986,2026428,82970,3320607,214885,516797,1483244,933695,1593803,99117,3186349,1061541,108340,2255318,976365,103984,2041585,85176,158277,213733,532262,80723,931031
"경남","1분위",139526,16141,218654,82563,23359,154881,82264,23353,154365,299,25040,516,56963,5678,63773,142993,16336,220532,84047,23875,154164,83877,23871,153889,170,26047,275,58946,5585,66368,145857,17326,217896,87204,25117,152028,86932,25108,151604,272,28226,424,58653,5743,65868,150010,18060,222254,90273,26141,155146,90056,26134,154809,217,29093,337,59737,5847,67108,154809,18346,226476,92263,26826,156020,92046,26817,155713,217,30448,307,62546,5838,70456,160429,399398,238339,97743,630361,160839,97452,629868,160419,291,695642,420,62686,129404,77500,173679,21770,252774,103404,31634,164443,103041,31607,163911,363,39104,532,70275,7256,88331
"경남","2분위",137229,25246,221258,85150,32574,156199,84465,32571,155127,685,32951,1072,52079,13264,65059,139816,26971,224219,90689,34532,163394,89846,34521,162168,843,35652,1226,49127,13014,60825,142930,28635,226440,93381,36662,165132,92532,36656,163927,849,37327,1205,49549,13508,61308,147468,30052,232286,95171,38867,166961,94140,38861,165478,1031,39442,1483,52297,14010,65325,152243,31307,238036,98917,40783,171546,97750,40780,169902,1167,41085,1644,53326,13730,66490,168099,678035,264928,105251,1017994,178155,103731,1017836,175979,1520,1032134,2176,62848,239445,86773,174399,37241,266351,109216,52188,180473,107835,52181,178526,1381,52770,1947,65183,12197,85878
"경남","3분위",132880,32564,222210,84915,39497,154076,83298,39505,151582,1617,39097,2494,47965,20290,68134,138884,34464,231802,91778,41907,165822,90390,41914,163788,1388,41470,2034,47106,19963,65980,140865,36229,228524,94048,43816,163533,91803,43814,160330,2245,43911,3203,46817,20987,64991,142743,38170,230814,95984,45965,165827,94156,45961,163143,1828,46209,2684,46759,22170,64987,147245,39150,234911,97090,48089,166055,95428,48087,163668,1662,48234,2387,50155,21846,68856,151930,963882,239731,100957,1161433,169621,99130,1161000,167075,1827,1176430,2546,50973,295022,70110,155099,43958,242946,102660,58791,170001,100353,58771,166880,2307,59680,3121,52439,14918,72945
"경남","4분위",134174,42307,248554,91310,47336,170490,89607,47333,167749,1703,47468,2741,42864,31595,78064,140484,44160,253489,95857,50114,174734,93914,50106,171699,1943,50493,3035,44627,31372,78755,144627,46236,252369,98982,52141,174361,96924,52138,171279,2058,52300,3082,45645,33430,78008,144976,48447,249525,97914,54561,170273,95644,54548,166896,2270,55126,3377,47062,35726,79252,147194,50625,254551,100815,57204,175282,98641,57212,172164,2174,56860,3118,46379,36325,79269,146704,1019583,246412,103923,1336501,176805,101466,1336275,173375,2457,1348661,3430,42781,458047,69607,152425,55022,251559,109087,66394,181441,105625,66387,176752,3462,66585,4689,43338,26399,70118
"경남","5분위",145769,53557,285853,94157,57199,183630,92035,57197,179875,2122,57301,3755,51612,46913,102223,149060,55969,289238,98141,60385,188370,95206,60382,183385,2935,60474,4985,50919,47457,100868,152062,58383,288707,100648,62251,186665,98174,62247,182499,2474,62428,4166,51414,50811,102042,156355,61331,293518,103591,64760,189104,100713,64736,184500,2878,65599,4604,52764,54597,104414,155805,63621,288040,101018,67369,182574,97850,67358,177609,3168,67718,4965,54787,56711,105466,161585,1265560,290127,105225,1570047,185296,101890,1569573,180256,3335,1578914,5040,56360,850234,104831,172466,66226,305185,109830,77478,189903,106260,77475,184671,3570,77566,5232,62636,46497,115282
"경남","6분위",145929,68999,326064,93896,69662,207516,89682,69659,199325,4214,69730,8191,52033,67803,118548,152257,72118,332664,99937,73476,216456,94738,73448,206569,5199,73996,9887,52320,69525,116208,155041,74997,325096,104877,75675,218131,99763,75630,208959,5114,76562,9172,50164,73580,106965,156901,78448,321907,107186,78573,218271,101883,78541,209245,5303,79190,9026,49715,78179,103636,161784,81221,328713,110024,81164,221546,104811,81122,212640,5213,82009,8906,51760,81341,107167,170172,1671195,334989,111962,1872463,220214,106528,1871091,211311,5434,1890610,8903,58210,1399783,114775,174389,85594,337081,114602,91478,220287,108393,91452,210299,6209,91927,9988,59787,74317,116794
"경남","7분위",142575,88004,358321,92131,85819,238050,84410,85787,220110,7721,86163,17940,50444,91995,120271,148392,91857,367898,98078,90625,251023,89017,90548,229704,9061,91383,21319,50314,94257,116875,154192,95179,371586,103368,93286,256602,94456,93207,236612,8912,94123,19990,50824,99029,114984,158177,99252,374227,105845,96613,257574,97316,96563,239164,8529,97192,18410,52332,104588,116653,163425,102463,379597,109407,99288,261520,100631,99214,243595,8776,100132,17925,54018,108893,118077,162813,2185081,362576,112419,2271110,258024,103053,2269087,240160,9366,2288391,17864,50394,2045358,104552,161452,108107,342717,115458,110304,260139,105895,110241,241970,9563,111000,18169,45994,102594,82578
"경남","8분위",136073,113496,383299,88683,108405,265487,75844,108234,227825,12839,109416,37662,47390,123024,117812,142103,118663,395576,94044,114841,278702,79037,114533,234893,15007,116462,43809,48059,126141,116874,147679,122600,402925,100182,117953,290246,85174,117705,247256,15008,119360,42990,47497,132401,112679,150362,127463,405178,102723,122123,293578,87739,121878,251331,14984,123562,42247,47639,138977,111600,150932,131376,402847,102412,125531,290503,87518,125209,249680,14894,127420,40823,48520,143715,112344,151182,2850860,385239,104034,2868803,284449,89387,2854734,246187,14647,2920579,38262,47148,2818720,100790,154010,136922,380347,105740,138188,279416,91061,137833,241747,14679,140389,37669,48270,134149,100931
"경남","9분위",135595,151387,431524,92457,145702,317457,68485,145259,234516,23972,146967,82941,43138,163572,114067,141126,157848,440825,97165,153477,326465,68894,152827,232656,28271,155059,93809,43961,167510,114360,143374,162674,442641,99139,157144,331170,71204,156346,239023,27935,159176,92147,44235,175068,111471,143430,168601,439284,99072,162404,328690,71363,161414,238171,27709,164952,90519,44358,182443,110594,142859,173841,431045,98306,167466,321910,71153,166448,234397,27153,170133,87513,44553,187906,109135,147464,3874729,428903,101345,3834321,323967,74184,3784371,239097,27161,3899336,84870,46119,3963517,104936,150485,184662,429121,104435,182915,325966,77121,181763,241890,27314,186169,84076,46050,188623,103155
"경남","10분위",118734,251544,405905,81734,250143,302431,71269,258441,268291,10465,193631,34140,37000,254638,103474,124480,274274,416278,86191,279630,311592,72581,285833,267008,13610,246552,44584,38289,262218,104686,127671,267069,422315,88516,264292,316366,74154,275398,270558,14362,206947,45808,39155,273346,105949,127538,277528,412848,87915,275475,307226,72793,288211,259680,15122,214165,47546,39623,282085,105622,125441,284858,398670,86369,283417,295577,69971,297703,244674,16398,222456,50903,39072,288044,103093,124934,6541153,383764,85656,6344302,283943,68724,6954677,232569,16932,5000568,51374,39278,6975590,99821,125399,317497,378268,87109,313574,283249,70781,329806,234939,16328,243211,48310,38290,326422,95019
